datapublished,name,description,provider,url,,,,
2018-12-17T09:46:00.0000000Z,Indian troops enforce lockdown to foil Kashmir <b>protest</b> march,"SRINAGAR, <b>India</b> (AP ... march to the army cantonment to <b>protest</b> the killings of seven civilians and three rebels during an Indian counterinsurgency operation over the weekend. Police and paramilitary soldiers in <b>riot</b> gear and carrying automatic rifles ...","[{'name': 'The Washington Times', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_104a9402f29a6a488f404306f122ddec&pid=news'}}, '_type': 'Organization'}]",https://www.washingtontimes.com/news/2018/dec/17/indian-troops-enforce-lockdown-to-foil-kashmir-pub/,,,,
2018-03-05T11:54:00.0000000Z,<b>Protests</b> rock Kashmir after deadly shooting by Indian troops,"SRINAGAR, <b>India</b> (AP ... and repeated public <b>protests</b> against Indian rule. The authorities had put parts of the densely militarized region under lockdown after the late Sunday night shooting, deploying soldiers and <b>riot</b> police, shutting schools and ...","[{'name': 'Business Insider', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_86ac6d5fd1859e509650fb5feef96bf7&pid=news'}}, '_type': 'Organization'}]",https://www.businessinsider.com/ap-protests-rock-kashmir-after-deadly-shooting-by-indian-troops-2018-3,,,,
2019-01-18T16:11:00.0000000Z,Her Visit to a Men-Only Temple Went Smoothly. Then the <b>Riots</b> Started.,"A few hours later, the rest of <b>India</b> woke up. Pandemonium followed. <b>Protesters</b> in the state of Kerala ... Fed up with the direction of the party, she left <b>politics</b> eight years ago and settled into a position teaching law at Kannur University in Kerala.","[{'name': 'nytimes.com', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_cc657c1af702fae867766bbf2aa25756&pid=news'}}, '_type': 'Organization'}]",https://www.nytimes.com/2019/01/18/world/asia/temple-india-sabarimala-ammini.html,,,,
2018-04-18T14:29:00.0000000Z,PM Narendra Modi confronted by angry <b>protests</b> in London,"Sexual violence against women is a highly charged <b>political</b> issue <b>in India</b>, where <b>protests</b> regularly erupt about entrenched ... as chief minister of Gujarat, in <b>riots</b> that killed about 1,000 people in 2002. Britain ended a boycott of Modi in 2012 after ...","[{'name': 'Mint', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_e3f5b5599888e2963fb8345a1990017f&pid=news'}}, '_type': 'Organization'}]",https://www.livemint.com/Politics/dCJEQTTSrxN5odvG1BIJQL/PM-Narendra-Modi-confronted-by-angry-protests-in-London.html,,,,
2018-12-31T02:51:00.0000000Z,1984 <b>riots</b> case: Sajjan Kumar expected to surrender today,"The accused enjoyed <b>political</b> ... to the <b>riots</b>, registered against him by the CBI on the recommendation of Nanavati Commission. The court has adjourned the matter till January 22. As per official records, over 2,700 Sikhs were killed across <b>India</b> after ...","[{'name': 'timesofindia.indiatimes.com', '_type': 'Organization'}]",https://timesofindia.indiatimes.com/india/1984-riots-case-sajjan-kumar-expected-to-surrender-today/articleshow/67317299.cms,,,,
2017-06-16T02:46:00.0000000Z,<b>India: 20 Internet Shutdowns in 2017</b>,"Recent internet shutdowns <b>in India</b> include: On June 5, the Bharatiya Janata Party (BJP)-led government in Maharashtra state suspended mobile internet services in Nashik district for a few hours after <b>protests</b> ... when <b>riots</b> broke out in Bengaluru city ...","[{'name': 'Human Rights Watch', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_422e20f7c761a44e0f4971720bfd4613&pid=news'}}, '_type': 'Organization'}]",https://www.hrw.org/news/2017/06/15/india-20-internet-shutdowns-2017,,,,
2019-03-18T05:50:00.0000000Z,Two years since Indian court condemned autoworkers to life-in-prison in monstrous frame-up,"“The ICFI,” the statement explained,” is launching an international defense campaign aimed at mobilizing the industrial and independent <b>political</b> strength of the working class <b>in India</b> ... to the Yellow Vest <b>protests</b> in France, the teacher strikes ...","[{'name': 'wsws', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_ef1e910a3ffe549318074f15f6e9e352&pid=news'}}, '_type': 'Organization'}]",https://www.wsws.org/en/articles/2019/03/18/msse-m18.html,,,,
2017-09-21T05:02:00.0000000Z,"&#39;Divisive <b>Politics Ruining India&#39;s Reputation Abroad&#39;, Says Rahul Gandhi</b> In US","Congress vice president Rahul Gandhi, addressing a gathering at Times Square in New York, said &quot;divisive <b>politics</b> is ruining <b>India</b>&#39;s reputation of peace ... against the Congress over the 1984 anti-Sikh <b>riots</b> on its watch after Indira Gandhi&#39;s assassination.","[{'name': 'NDTV', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_d1cb7e4fae367f2e7fe2eff72abcc1cc&pid=news'}}, '_type': 'Organization'}]",https://www.ndtv.com/india-news/divisive-politics-ruining-indias-reputation-abroad-says-rahul-gandhi-in-new-york-1753159,,,,
2017-09-26T07:16:00.0000000Z,<b>Politics of division denting India’s reputation</b> for tolerance,"The last time <b>India</b> witnessed religious instigation and communal <b>politics</b> of the level it does today, the British colonial rule was upon us, that brought with it multiple <b>riots</b>, killings ... in cities across <b>India</b> to <b>protest</b> the repeated attacks against ...","[{'name': 'Medium', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_b3e93cffa961fbff66cfbd26395bf0c6&pid=news'}}, '_type': 'Organization'}]",https://medium.com/@Congress/politics-of-division-denting-indias-reputation-for-tolerance-bde8f257cac2,,,,
2018-12-17T07:48:00.0000000Z,Indian troops enforce lockdown to foil Kashmir <b>protest</b> march,"SRINAGAR, <b>India</b> (AP ... march to the army cantonment to <b>protest</b> the killings of seven civilians and three rebels during an Indian counterinsurgency operation over the weekend. Police and paramilitary soldiers in <b>riot</b> gear and carrying automatic ...","[{'name': 'The Seattle Times', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_ea6cb82ab2fec30d4d14c92dad031a5a&pid=news'}}, '_type': 'Organization'}]",https://www.seattletimes.com/nation-world/indian-troops-enforce-lockdown-to-foil-kashmir-public-march/,,,,
2017-01-28T15:09:00.0000000Z,Can caste be banned from Indian <b>politics</b>?,"Ram Manohar Lohia, an Indian socialist, once said, &quot;Caste is a reality <b>in India</b>. It always crystallises but never liquefies.&quot; Isn&#39;t coming to power based on the demolition of Babri Masjid not <b>politics</b>? And what about using the Gujarat <b>riots</b> for <b>political</b> gain?","[{'name': 'Al Jazeera English', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_29ad67539580a95cda82bfc29bc3dba7&pid=news'}}, '_type': 'Organization'}]",https://www.aljazeera.com/indepth/opinion/2017/01/india-supreme-court-ban-politics-170127131816254.html,,,,
2018-12-17T10:55:00.0000000Z,Indian troops enforce lockdown to foil Kashmir <b>protest</b> march,Soldiers and police fanned out across Indian-controlled Kashmir on Monday to enforce a security lockdown for a second straight day to stop anti-<b>India protests</b> and foil a call ... Police and paramilitary soldiers in <b>riot</b> gear and carrying automatic rifles ...,"[{'name': 'Dayton Daily News', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_b408435c30cac091479e7dd527ba0dc8&pid=news'}}, '_type': 'Organization'}]",https://www.daytondailynews.com/news/world/indian-troops-enforce-lockdown-foil-kashmir-protest-march/DfTktNMVrys3TYgnA0sKnL/,,,,
2019-02-26T07:03:00.0000000Z,"The Latest: Pompeo urges restraint <b>in India</b>, Pakistan",<b>India</b> said the airstrike early Tuesday hit a terrorist training camp and killed a large number of militants. Pakistan&#39;s foreign ministry has summoned <b>India</b>&#39;s top diplomat in Islamabad to <b>protest</b> the ... Kashmir&#39;s largest religious-<b>political</b> group that ...,"[{'name': 'Yahoo News', '_type': 'Organization'}]",https://news.yahoo.com/latest-india-says-struck-terror-062937091.html,,,,
2018-03-05T11:09:00.0000000Z,<b>Protests</b> Rock Kashmir After Deadly Shooting By Indian Troops,"The authorities had put parts of the densely militarized region under lockdown after the late Sunday night shooting, deploying soldiers and <b>riot</b> police ... against <b>India</b>&#39;s army and demanding the end of New Delhi&#39;s rule over Kashmir. Many <b>protests</b> centered ...","[{'name': 'Voice of America', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_9ef8217ce2d3d5d69b5f508ebed0f79b&pid=news'}}, '_type': 'Organization'}]",https://www.voanews.com/a/protests-rock-kashmir-after-deadly-shooting-by-indian-troops/4280664.html,,,,
2018-12-17T09:34:00.0000000Z,"Indian forces lock down Kashmir city, hold leaders to stifle <b>protests</b>","SRINAGAR, <b>India</b> (Reuters) - Indian police detained separatist leaders in the disputed Kashmir region on Monday and sealed off roads in an effort to stifle <b>protests</b> against the ... Malik told reporters as police in <b>riot</b> gear took him away in a white vehicle.","[{'name': 'Reuters', '_type': 'Organization'}]",https://uk.reuters.com/article/uk-india-kashmir-idUKKBN1OG0MM,,,,
2017-08-10T10:35:00.0000000Z,How the <b>Partition of India</b> happened – and why its effects are still felt today,"Then came World War II – and suddenly, the <b>political</b> stakes <b>in India</b> were considerably higher. When Britain took <b>India</b> into the war without consultation in 1939, Congress opposed it; large nationalist <b>protests</b> ensued, culminating in the 1942 Quit <b>India</b> ...","[{'name': 'theconversation.com', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_2b2fb6a325fb20322f7eff36603f01bc&pid=news'}}, '_type': 'Organization'}]",http://theconversation.com/how-the-partition-of-india-happened-and-why-its-effects-are-still-felt-today-81766,,,,
2018-07-17T07:51:00.0000000Z,Why Pussy <b>Riot&#39;s</b> Arrest For &#39;Disrupting&#39; World Cup Finals Concerns Us All,Football fans <b>in India</b> were glued to our screens during the FIFA World ... We’ll give you the low-down. The feminist <b>protest</b> group Pussy <b>Riot</b> claimed responsibility for the demonstration. The group has campaigned against the Russian regime’s policies ...,"[{'name': 'iDIVA', '_type': 'Organization'}]",https://www.idiva.com/news-work-life/why-indians-should-care-about-russian-group-pussy-riots-protest-during-the-fifa-world-cup/17076936,,,,
2018-04-24T01:01:00.0000000Z,<b>India</b>&#39;s North-South Divide Is Major <b>Political</b> Problem,"QuickTake <b>India</b>&#39;s Aspirations The vitriol wasn’t entirely personal. <b>Protesters</b> in Chennai -- capital of the prosperous ... But, 50 years ago, that assumption led to <b>riots</b> and even secessionist movements in the south, particularly in Tamil Nadu, and ...","[{'name': 'BloombergQuint', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_66930f12ca40193eb4ad3d43f6cd2531&pid=news'}}, '_type': 'Organization'}]",https://www.bloombergquint.com/opinion/2018/04/23/india-s-north-south-divide-is-major-political-problem,,,,
2018-11-03T08:57:00.0000000Z,1984 Anti-Sikh <b>Riot</b> <b>Protest</b>: Delhi Police Detains Union Minister Harsimrat Kaur Badal For Joining <b>Protest</b> Rally by SAD,<b>Protest</b> rally in Delhi demanding justice for families of the deceased in the 1989 anti-Sikh <b>riots</b>. Image Source ... Such atrocity is a blot in the history of <b>India</b>. No one received justice. Why is judiciary not taking suo-motu action?”,"[{'name': 'India.com', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_3aeb041da685c25af132b4c6ebaad9c2&pid=news'}}, '_type': 'Organization'}]",https://www.india.com/news/india/1984-anti-sikh-riot-protest-delhi-police-detains-union-minister-harsimrat-kaur-badal-for-joining-protest-rally-by-sad-3413479/,,,,
2018-11-25T15:33:00.0000000Z,"Hindu temple site <b>protest</b> ends peacefully as 200,000 disperse","A similar rally in 1992 near Ayodhya led to a Hindu mob tearing down the mosque, sparking <b>riots</b> that killed ... favor of the temple, while <b>protesters</b> chanted: “To hell with the Supreme Court”. The delay has disappointed <b>India</b>’s majority Hindu ...","[{'name': 'Reuters', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_62e71bb461e92ae25d37bed673fc53b9&pid=news'}}, '_type': 'Organization'}]",https://www.reuters.com/article/us-india-election-religion/hindu-temple-site-protest-ends-peacefully-as-200000-disperse-idUSKCN1NU04L,,,,
2018-10-03T10:06:00.0000000Z,"Cow, cow dung, and caste: Why <b>India</b>’s farmers are fuming at Modi","On Oct. 02, more than 30,000 farmers came knocking at the doors of <b>India</b>’s capital city ... The violent turn to the <b>protests</b> on the outskirts of Delhi has left him further scared. On Oct. 02, the <b>riot</b> police slashed the tyres of the tractor on which ...","[{'name': 'Quartz', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_1fa11687299076ce8966bd6a8860f23e&pid=news'}}, '_type': 'Organization'}]",https://qz.com/india/1411632/delhis-kisan-protest-why-indias-farmers-are-fuming-at-modi/,,,,
2019-02-11T08:10:00.0000000Z,2002 Gujarat <b>Riots</b> Case: SC Adjourns Hearing on Zakia Jafri&#39;s Plea Challenging Clean Chit to PM,"in regard to the petitioner’s complaint dated June 8, 2006 and the evidence placed before the learned through the <b>protest</b> petition ... triggering the <b>riots</b> in Gujarat. Priyanka Gandhi Vadra in Lucknow Live News Updates: <b>Politics</b> Peaks up in Uttar Pradesh ...","[{'name': 'India.com', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_3aeb041da685c25af132b4c6ebaad9c2&pid=news'}}, '_type': 'Organization'}]",https://www.india.com/news/india/2002-gujarat-riots-supreme-court-adjourns-hearing-on-zakia-jafris-plea-challenging-clean-chit-to-pm-modi-till-july-3568964/,,,,
2018-04-18T14:41:00.0000000Z,Angry <b>protesters</b> confront Indian Prime Minister Modi in London over spate of sexual violence and brutal rapes,"Sexual violence against women is a highly charged <b>political</b> issue <b>in India</b>, where <b>protests</b> regularly erupt about entrenched ... as chief minister of Gujarat, in <b>riots</b> that killed about 1,000 people in 2002. Britain ended a boycott of Modi in 2012 after ...","[{'name': 'scmp.com', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_cf1a9f3235e56cc9198b835c2a251917&pid=news'}}, '_type': 'Organization'}]",https://www.scmp.com/news/asia/south-asia/article/2142332/angry-protesters-confront-indian-prime-minister-modi-london,,,,
2018-03-08T10:28:00.0000000Z,"Tibetan man dies in self-immolation <b>protest</b> in China’s Sichuan province, group says","Tsekho Tugchak, reportedly in his 40s, died in Ngaba county on Wednesday amid intensified security in the restive region ahead of the anniversary of the 2008 <b>riots</b> ... <b>protests</b> in New Delhi because it creates a bit of diplomatic tension between <b>India</b> ...","[{'name': 'scmp.com', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_cf1a9f3235e56cc9198b835c2a251917&pid=news'}}, '_type': 'Organization'}]",https://www.scmp.com/news/china/policies-politics/article/2136392/tibetan-man-dies-self-immolation-protest-chinas-sichuan,,,,
